Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-Jul-24,1594.3,1624.85,1594.3,1616.3,1613.057395,422562,17594,681616759,196896,46.6,30.55,22
24-Jul-24,1615.75,1621,1588.5,1604.7,1603.518795,262647,20169,421159401,99072,37.72,32.5,-11.05
23-Jul-24,1649.95,1649.95,1604.75,1618,1625.186405,290244,14521,471700603,101464,34.96,45.2,-31.95
22-Jul-24,1615.05,1650.75,1613,1640.8,1639.017277,1582238,35317,2593315419,468638,29.62,37.75,25.75
19-Jul-24,1618.5,1623.6,1603.15,1607.1,1609.033751,672123,20964,1081468592,214420,31.9,20.45,-11.4
18-Jul-24,1607.4,1623.9,1598.85,1614.5,1613.41807,516402,25850,833172318,236145,45.73,25.05,7.1
16-Jul-24,1620,1626.8,1617,1619.9,1622.600617,315945,15409,512652552,164080,51.93,9.8,-0.1
15-Jul-24,1622.2,1630,1615.2,1622.1,1622.097516,1403439,43022,2276514916,378493,26.97,14.8,-0.1
12-Jul-24,1622,1638,1611.3,1624.35,1627.626219,954192,28621,1553067917,186722,19.57,26.7,2.35
11-Jul-24,1625.95,1625.95,1601,1621.7,1611.580396,711836,35430,1147180943,322881,45.36,24.95,-4.25
10-Jul-24,1636.45,1640,1621,1626.25,1628.403743,653399,28982,1063997377,401553,61.46,19,-10.2
09-Jul-24,1629.95,1646.8,1623.25,1636.5,1639.360925,209024,8534,342665778,74972,35.87,23.55,6.55
08-Jul-24,1641.95,1655,1626.85,1634.9,1638.219441,1504821,49068,2465227018,597961,39.74,28.15,-7.05
05-Jul-24,1688.95,1688.95,1642.05,1648.1,1653.959533,1763107,55310,2916107630,718699,40.76,46.9,-40.85
04-Jul-24,1760,1760,1724.15,1726.6,1735.453688,978057,19951,1697372628,687084,70.25,35.85,-33.4
03-Jul-24,1789,1791.9,1765.2,1768.35,1779.146448,764292,24101,1359787397,292274,38.24,26.7,-20.65
02-Jul-24,1715,1734.9,1703,1730.55,1723.866697,369445,14512,636873932,145367,39.35,31.9,15.55
01-Jul-24,1682,1707.75,1680.75,1704.75,1701.297561,950715,33710,1617449111,182862,19.23,27,22.75
28-Jun-24,1697.95,1706.1,1678.8,1683.55,1692.964296,1065175,42595,1803303244,337635,31.7,27.3,-14.4
27-Jun-24,1698.4,1713,1687,1696.5,1698.853532,263948,10360,448408992,70395,26.67,26,-1.9
26-Jun-24,1709.6,1710.7,1691.1,1699.5,1702.070881,372273,12577,633635033,171817,46.15,19.6,-10.1
25-Jun-24,1672.1,1717.1,1672,1710.9,1701.554642,1517064,39123,2581367292,768962,50.69,45.1,38.8
24-Jun-24,1649.95,1675.75,1645.7,1672.1,1667.751741,1841819,49295,3071696844,412423,22.39,30.05,22.15
21-Jun-24,1673,1673.55,1642.9,1665.4,1656.525753,1403865,39248,2325538526,299616,21.34,30.65,-7.6
20-Jun-24,1663.05,1681.2,1651.5,1669,1666.809698,987496,34476,1645967910,565120,57.23,29.7,5.95
19-Jun-24,1611,1669.95,1603.9,1658,1644.287549,2383247,84180,3918743369,1646811,69.1,66.05,47
18-Jun-24,1595,1610.65,1589.15,1608.75,1603.466502,765838,30321,1227995579,562063,73.39,21.5,13.75
14-Jun-24,1582.05,1599.7,1578.75,1597.45,1595.230479,1955061,51058,3118772896,752095,38.47,20.95,15.4
13-Jun-24,1580,1586,1574.15,1580.9,1581.594574,224633,8161,355278334,111111,49.46,11.85,0.9
12-Jun-24,1573.2,1588,1566.5,1573.85,1577.67221,348772,11312,550247892,152448,43.71,21.5,0.65
11-Jun-24,1557.95,1570.85,1552,1564.75,1563.355392,567480,21765,887172918,333027,58.69,18.85,6.8
10-Jun-24,1577.95,1580.5,1557,1561.5,1564.856587,1250266,34075,1956486986,179421,14.35,23.5,-16.45
07-Jun-24,1560.5,1584,1552.6,1573.25,1573.920703,1275072,32307,2006862218,256283,20.1,31.4,12.75
06-Jun-24,1565,1565,1546.85,1559.45,1556.686336,251256,9677,391126782,101218,40.28,18.15,-5.55
05-Jun-24,1499.95,1559.7,1482.5,1551.3,1524.779464,440482,19893,671637908,158143,35.9,77.2,51.35
04-Jun-24,1550,1559.7,1452.85,1482.75,1503.350395,985176,37800,1481064729,288635,29.3,106.85,-67.25
03-Jun-24,1587.05,1597,1555,1572.1,1567.48727,2049484,41026,3212540080,521710,25.46,42,-14.95
31-May-24,1519.9,1535,1514.5,1530.85,1526.58633,1099554,37025,1678564105,293249,26.67,20.5,10.95
30-May-24,1500,1524,1498.25,1514.6,1514.587399,335387,14992,507972924,173133,51.62,25.75,14.6
29-May-24,1523.55,1523.85,1501.7,1507.85,1510.082961,1318841,23437,1991559322,1119840,84.91,22.15,-15.7
28-May-24,1527.95,1535.45,1524.9,1530.5,1531.063307,600346,25493,919167732,401238,66.83,10.55,2.55
27-May-24,1523.35,1544.95,1519,1527.95,1533.281697,1035622,27972,1587900258,306847,29.63,25.95,4.6
24-May-24,1489.45,1519.95,1487.1,1516.65,1511.188643,592207,19037,894936493,147099,24.84,32.85,27.2
23-May-24,1458,1495,1457.6,1492.2,1478.612999,833673,36285,1232679735,527556,63.28,37.4,34.2
