Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-May-22,3286,3286.55,3155,3166.6,3195.763083,235534,32652,752710862,151754,64.43,131.55,-119.4
24-May-22,3311,3320.95,3276.5,3288.05,3298.955748,105893,8811,349336321,84837,80.12,44.45,-22.95
23-May-22,3315,3338,3267.05,3320.95,3311.595423,88129,11795,291847593,45486,51.61,70.95,5.95
20-May-22,3309,3314,3271.15,3293.9,3293.941846,137393,15254,452564552,74355,54.12,42.85,-15.1
19-May-22,3376,3402.6,3231.05,3270.7,3291.016558,494805,51132,1628411448,380021,76.8,171.55,-105.3
18-May-22,3460,3495,3443.05,3449,3470.330112,59292,7557,205762813,21723,36.64,51.95,-11
17-May-22,3369.95,3466.4,3351.25,3452.2,3408.158187,37639,5024,128279666,12762,33.91,115.15,82.25
16-May-22,3414,3429.5,3366.85,3376.65,3401.364951,32081,4430,109119189,16603,51.75,62.65,-37.35
13-May-22,3441,3441.3,3383.15,3413.45,3412.640442,142500,15438,486301263,85454,59.97,58.15,-27.55
12-May-22,3400,3448.4,3350.1,3411,3417.215794,158049,19401,540087539,74429,47.09,98.3,11
11-May-22,3434,3447.5,3382,3412.9,3412.373014,66515,6646,226973991,35543,53.44,65.5,-21.1
10-May-22,3440,3464.9,3425,3437.25,3451.218423,95068,12058,328100433,57748,60.74,39.9,-2.75
9-May-22,3393,3455.5,3348.75,3446.1,3410.613968,185666,26085,633235053,107018,57.64,106.75,53.1
6-May-22,3468.45,3474.7,3425.05,3433,3447.55683,134551,16876,463872219,96761,71.91,49.65,-35.45
5-May-22,3506.05,3532.95,3486.6,3513.3,3510.285591,74099,10551,260108652,41129,55.51,46.35,7.25
4-May-22,3540,3545.2,3465.55,3482.45,3540.569574,1062687,9219,3762517259,1035495,97.44,79.65,-57.55
2-May-22,3513,3548.4,3494,3542.05,3520.200689,103847,14590,365562281,61735,59.45,54.4,29.05
29-Apr-22,3597,3621.95,3537.4,3550.1,3589.118406,47354,5569,169959113,25364,53.56,84.55,-46.9
28-Apr-22,3585,3603.8,3539,3584,3571.485338,85289,11201,304608413,41409,48.55,64.8,-1
27-Apr-22,3540,3568.05,3506,3561.3,3532.636581,94285,6886,333074640,68663,72.82,62.05,21.3
26-Apr-22,3565,3587.3,3520,3544.65,3550.702003,71786,5766,254890694,39380,54.86,67.3,-20.35
25-Apr-22,3561.1,3583,3534,3547.7,3558.862736,76976,7471,273947018,49618,64.46,49,-13.4
22-Apr-22,3580,3617,3571.2,3611.85,3619.643681,303745,11928,1099448670,258187,85,45.8,31.85
21-Apr-22,3589,3643,3568.5,3629.95,3617.938135,42124,5000,152402026,17388,41.28,74.5,40.95
20-Apr-22,3489.75,3569,3481.05,3555.95,3545.661104,183652,18971,651167753,111420,60.67,87.95,66.2
19-Apr-22,3550,3563.6,3440,3474.3,3509.140036,207746,29050,729009806,146950,70.74,123.6,-75.7
18-Apr-22,3620,3620,3524,3528.45,3564.191088,183837,17360,655230197,97164,52.85,96,-91.55
13-Apr-22,3703,3710.05,3657,3661.3,3672.827186,106056,14614,389525360,48826,46.04,53.05,-41.7
12-Apr-22,3680,3738.6,3650.05,3691.45,3707.359282,283042,28512,1049338386,105768,37.37,88.55,11.45
11-Apr-22,3698,3711.25,3656.85,3696.4,3691.398082,168596,20551,622354951,99611,59.08,54.4,-1.6
8-Apr-22,3690,3705,3643.85,3686.85,3677.034731,138607,18704,509662753,85813,61.91,61.15,-3.15
7-Apr-22,3740.05,3743.3,3676,3684.95,3709.66351,172534,22021,640043084,114235,66.21,67.3,-55.1
6-Apr-22,3812.65,3812.65,3732.3,3756.15,3759.899771,76724,9588,288474550,49111,64.01,80.35,-56.5
5-Apr-22,3792,3835.5,3775.55,3814.05,3814.741994,127222,11565,485319106,72087,56.66,59.95,22.05
4-Apr-22,3761,3779,3738.05,3769.8,3766.127268,56385,6743,212353086,27462,48.7,40.95,8.8
1-Apr-22,3746.15,3762.45,3729,3756.85,3744.405838,84280,10160,315578524,60379,71.64,33.45,10.7
31-Mar-22,3736,3754,3720.05,3738.8,3744.966159,52924,6721,198198589,34283,64.78,33.95,2.8
30-Mar-22,3738,3738,3707.05,3730.65,3721.538904,70417,7484,262059605,35265,50.08,30.95,-7.35
29-Mar-22,3690,3721,3690,3704.95,3707.062763,139652,13730,517698729,76601,54.85,31,14.95
28-Mar-22,3698,3712.5,3660.65,3706.05,3685.252333,127823,13732,471060009,39780,31.12,51.85,8.05
25-Mar-22,3753,3778.05,3672.95,3707.95,3711.327662,104788,12423,388902603,34248,32.68,105.1,-45.05
24-Mar-22,3700,3757.6,3699.95,3750,3743.359051,52182,4561,195335962,24117,46.22,57.65,50
